,0,1,2
0,216,3.9143534821566727e-32,3.9143534821566727e-32
1,217,8.913667541404911e-30,8.952811076226478e-30
2,218,9.682067779266435e-28,9.771595890028699e-28
3,219,6.622508311677895e-26,6.720224270578182e-26
4,220,3.180624104364735e-24,3.2478263470705166e-24
5,221,1.1343345076876792e-22,1.1668127711583845e-22
6,222,3.1029122110229114e-21,3.21959348813875e-21
7,223,6.641133230675247e-20,6.963092579489122e-20
8,224,1.1264913830616264e-18,1.1961223088565176e-18
9,225,1.5279615713329526e-17,1.6475738022186044e-17
10,226,1.6695716853499214e-16,1.8343290655717817e-16
11,227,1.4809990945788916e-15,1.6644320011360699e-15
12,228,1.0767978420266558e-14,1.2432410421402628e-14
13,229,6.499278670286194e-14,7.742519712426457e-14
14,230,3.3102717129194514e-13,4.084523684162097e-13
15,231,1.4508054830490334e-12,1.8592578514652433e-12
16,232,5.586684904551382e-12,7.445942756016625e-12
17,233,1.9277633129416236e-11,2.6723575885432863e-11
18,234,6.061996188978723e-11,8.73435377752201e-11
19,235,1.7612839421187806e-10,2.634719319870982e-10
20,236,4.783131005606328e-10,7.417850325477309e-10
21,237,1.2263095050032852e-09,1.9680945375510163e-09
22,238,2.9937178147608544e-09,4.961812352311871e-09
23,239,7.00803523012128e-09,1.196984758243315e-08
24,240,1.5817293650766085e-08,2.7787141233199236e-08
25,241,3.456137203871513e-08,6.234851327191436e-08
26,242,7.332424704756471e-08,1.3567276031947907e-07
27,243,1.5135522346590683e-07,2.8702798378538593e-07
28,244,3.0443767908336005e-07,5.914656628687459e-07
29,245,5.974590858691353e-07,1.1889247487378813e-06
30,246,1.14540934773933e-06,2.3343340964772114e-06
31,247,2.147689503656704e-06,4.4820236001339156e-06
32,248,3.9428250134575915e-06,8.424848613591506e-06
33,249,7.093499315106348e-06,1.5518347928697852e-05
34,250,1.251505693214128e-05,2.8033404860839133e-05
35,251,2.1663927979135743e-05,4.9697332839974876e-05
36,252,3.680608468816327e-05,8.650341752813814e-05
37,253,6.139005586022669e-05,0.00014789347338836482
38,254,0.00010055220802582891,0.00024844568141419376
39,255,0.00016177918003052448,0.00041022486144471823
40,256,0.00025574002811845257,0.0006659648895631707
41,257,0.000397278123292722,0.0010632430128558927
42,258,0.0006065164746690678,0.0016697594875249605
43,259,0.0009099779737739269,0.0025797374612988875
44,260,0.0013415712773903986,0.003921308738689286
45,261,0.00194326010031845,0.005864568839007736
46,262,0.0027651857099907427,0.008629754548998479
47,263,0.0038649008357712357,0.012494655384769715
48,264,0.005305248807908298,0.01779990419267801
49,265,0.007150433319163637,0.02495033751184165
50,266,0.009460028544378928,0.034410366056220575
51,267,0.012280974765229003,0.04669134082144958
52,268,0.01563795980612152,0.062329300627571096
53,269,0.01952310811865562,0.08185240874622672
54,270,0.02388654173734926,0.10573895048357598
55,271,0.028629834229962736,0.13436878471353872
56,272,0.03360433024246192,0.16797311495600065
57,273,0.03861569238076178,0.20658880733676244
58,274,0.04343512261753983,0.2500239299543023
59,275,0.047816702330830935,0.29784063228513324
60,276,0.05151915014550162,0.34935978243063487
61,277,0.054329160201005505,0.40368894263164035
62,278,0.05608288915847008,0.45977183179011044
63,279,0.05668240847252293,0.5164542402626333
64,280,0.05610483659253814,0.5725590768551715
65,281,0.054403059499828474,0.626962136355
66,282,0.05169818632936448,0.6786603226843645
67,283,0.048165098842265615,0.7268254215266301
68,284,0.04401350702180733,0.7708389285484374
69,285,0.03946744328013278,0.8103063718285701
70,286,0.03474593003069953,0.8450523018592696
71,287,0.030046910143024103,0.8750992120022937
72,288,0.02553575644971295,0.9006349684520066
73,289,0.021338883840371695,0.9219738522923784
74,290,0.01754222126744089,0.9395160735598193
75,291,0.014193667649546432,0.9537097412093657
76,292,0.011308303808547802,0.9650180450179134
77,293,0.008875113615859076,0.9738931586337725
78,294,0.006864154884882309,0.9807573135186548
79,295,0.005233361148865465,0.9859906746675202
80,296,0.003934410299331707,0.9899250849668519
81,297,0.0029173682890876345,0.9928424532559396
82,298,0.0021340612114450455,0.9949765144673846
83,299,0.0015402919710703093,0.9965168064384549
84,300,0.0010970927346012113,0.9976138991730561
85,301,0.0007712244946988785,0.998385123667755
86,302,0.0005351309756757155,0.9989202546434307
87,303,0.0003665361679398735,0.9992867908113706
88,304,0.00024784199997791975,0.9995346328113486
89,305,0.00016544104545827801,0.9997000738568068
90,306,0.00010902207302963548,0.9998090959298365
91,307,7.091926730228384e-05,0.9998800151971388
92,308,4.5535624228734644e-05,0.9999255508213675
93,309,2.8854597032589676e-05,0.9999544054184001
94,310,1.804155313706851e-05,0.9999724469715372
95,311,1.1128295082274764e-05,0.9999835752666195
96,312,6.769710570604468e-06,0.9999903449771901
97,313,4.060550764652222e-06,0.9999944055279547
98,314,2.4007585330623215e-06,0.9999968062864878
99,315,1.3986447269514101e-06,0.9999982049312147
100,316,8.025330928315316e-07,0.9999990074643076
101,317,4.532769911033723e-07,0.9999994607412986
102,318,2.5183043904320424e-07,0.9999997125717377
103,319,1.375129909201827e-07,0.9999998500847286
104,320,7.372984006706057e-08,0.9999999238145687
105,321,3.8767993155126674e-08,0.9999999625825619
106,322,1.9961894953951173e-08,0.9999999825444568
107,323,1.0050328809696843e-08,0.9999999925947856
108,324,4.941282782034341e-09,0.9999999975360684
109,325,2.369533544940715e-09,0.999999999905602
110,326,1.106349521834434e-09,1.0000000010119514
111,327,5.011095269241983e-10,1.000000001513061
112,328,2.185993757273509e-10,1.0000000017316604
113,329,9.077532168174763e-11,1.0000000018224358
