,0,1,2
0,216,5.326228621077133e-65,5.326228621077133e-65
1,217,1.6525741934414745e-60,1.6526274557276852e-60
2,218,2.174348657707619e-56,2.174513920453192e-56
3,219,1.5871968777094697e-52,1.587414329101515e-52
4,220,7.089560931271576e-49,7.091148345600677e-49
5,221,2.028441445377668e-45,2.0291505602122282e-45
6,222,3.808377101450838e-42,3.81040625201105e-42
7,223,4.7429530262587354e-39,4.746763432510746e-39
8,224,3.9260102888828436e-36,3.930757052315354e-36
9,225,2.15795917257178e-33,2.1618899296240955e-33
10,226,7.895089416347994e-31,7.916708315644235e-31
11,227,1.9257693822951556e-28,1.9336860906107998e-28
12,228,3.127117959417369e-26,3.146454820323477e-26
13,229,3.373931796681026e-24,3.405396344884261e-24
14,230,2.4243634347220635e-22,2.4584173981709063e-22
15,231,1.1627177612266297e-20,1.1873019352083388e-20
16,232,3.721693266517114e-19,3.840423460037948e-19
17,233,7.96216366947455e-18,8.346206015478344e-18
18,234,1.1502822677481525e-16,1.233744327902936e-16
19,235,1.1451877773408936e-15,1.2685622101311872e-15
20,236,8.176605460472757e-15,9.445167670603943e-15
21,237,4.5207645248920564e-14,5.4652812919524504e-14
22,238,2.148134080222497e-13,2.694662209417742e-13
23,239,9.369245271501671e-13,1.2063907480919414e-12
24,240,3.770922176794783e-12,4.977312924886724e-12
25,241,1.4006974363482046e-11,1.898428728836877e-11
26,242,4.875376290134551e-11,6.773805018971428e-11
27,243,1.6062348796457644e-10,2.2836153815429071e-10
28,244,5.022808844880115e-10,7.306424226423022e-10
29,245,1.495855157809921e-09,2.2264975804522235e-09
30,246,4.257465129111035e-09,6.4839627095632584e-09
31,247,1.1611434689740927e-08,1.8095397399304184e-08
32,248,3.041560206656408e-08,4.8510999465868266e-08
33,249,7.664569238945239e-08,1.2515669185532064e-07
34,250,1.860531840443666e-07,3.1120987589968723e-07
35,251,4.3563996272886833e-07,7.468498386285556e-07
36,252,9.850439120532326e-07,1.7318937506817881e-06
37,253,2.1530293485299196e-06,3.884923099211707e-06
38,254,4.552915900283796e-06,8.437838999495503e-06
39,255,9.321913946724322e-06,1.7759752946219825e-05
40,256,1.8493431888526147e-05,3.625318483474597e-05
41,257,3.557421855342187e-05,7.182740338816784e-05
42,258,6.639665879789316e-05,0.00013822406218606098
43,259,0.00012031459108557114,0.0002585386532716321
44,260,0.00021178374248779106,0.0004703223957594232
45,261,0.000362315877045533,0.0008326382728049562
46,262,0.0006026999181570854,0.0014353381909620415
47,263,0.0009752381558229009,0.0024105763467849426
48,264,0.0015355781966812192,0.003946154543466161
49,265,0.0023535194148949327,0.006299673958361094
50,266,0.0035120289320235767,0.00981170289038467
51,267,0.005103665956163359,0.01491536884654803
52,268,0.007223713557852836,0.022139082404400864
53,269,0.009959698968262518,0.03209878137266338
54,270,0.013377558633501796,0.045476340006165177
55,271,0.01750553011765821,0.06298187012382339
56,272,0.02231783427232283,0.08529970439614622
57,273,0.027721016080399504,0.11302072047654572
58,274,0.03354629756928525,0.14656701804583097
59,275,0.03955102711723811,0.18611804516306907
60,276,0.04543124854307771,0.23154929370614677
61,277,0.050845642898000365,0.28239493660414716
62,278,0.05544886194503837,0.33784379854918556
63,279,0.05893003193673814,0.3967738304859237
64,280,0.06105034672893621,0.4578241772148599
65,281,0.06167298816421148,0.5194971653790714
66,282,0.06077942000126927,0.5802765853803407
67,283,0.05846873383318882,0.6387453192135295
68,284,0.0549405395674167,0.6936858587809462
69,285,0.0504655039207392,0.7441513627016855
70,286,0.0453500080617133,0.7895013707633988
71,287,0.039901657626174744,0.8294030283895735
72,288,0.034400930580357966,0.8638039589699315
73,289,0.029081851389878274,0.8928858103598097
74,290,0.02412221142938277,0.9170080217891925
75,291,0.01964207210211856,0.936650093891311
76,292,0.01570828972703686,0.9523583836183479
77,293,0.012342680404870484,0.9647010640232184
78,294,0.00953180303839597,0.9742328670616144
79,295,0.007236943802008872,0.9814698108636233
80,296,0.005403377836121031,0.9868731886997443
81,297,0.003968314533763233,0.9908415032335075
82,298,0.00286721331249702,0.9937087165460046
83,299,0.0020383857216519797,0.9957471022676565
84,300,0.0014259915927695187,0.9971730938604261
85,301,0.0009816468303366242,0.9981547406907627
86,302,0.0006649359080471969,0.9988196765988099
87,303,0.0004431486101605346,0.9992628252089704
88,304,0.00029054038921779086,0.9995533655981882
89,305,0.00018736087951562002,0.9997407264777038
90,306,0.00011881704379994974,0.9998595435215037
91,307,7.407929734674477e-05,0.9999336228188505
92,308,4.539336428636197e-05,0.9999790161831368
93,309,2.732623984638253e-05,1.0000063424229833
94,310,1.615185377474724e-05,1.000022494276758
95,311,9.367677229869342e-06,1.0000318619539879
96,312,5.3269190869511254e-06,1.0000371888730748
97,313,2.9674261284903665e-06,1.0000401562992034
98,314,1.6178002206330675e-06,1.000041774099424
99,315,8.622800890506687e-07,1.0000426363795132
100,316,4.487556225465728e-07,1.0000430851351356
101,317,2.276898168629165e-07,1.0000433128249524
102,318,1.1240775726428038e-07,1.0000434252327097
103,319,5.385585512498555e-08,1.0000434790885648
104,320,2.495772870746709e-08,1.0000435040462936
105,321,1.1140564040027548e-08,1.0000435151868576
106,322,4.765447404394525e-09,1.000043519952305
107,323,1.942000178966095e-09,1.0000435218943051
108,324,7.490192090905747e-10,1.0000435226433244
109,325,2.7131212038457803e-10,1.0000435229146365
110,326,9.151043261214984e-11,1.0000435230061469
111,327,2.8469662899350607e-11,1.0000435230346165
112,328,8.069395059601156e-12,1.0000435230426858
113,329,2.0520608594923117e-12,1.000043523044738
