,0,1,2
0,216,1.208660589742483e-90,1.208660589742483e-90
1,217,1.0421320268341184e-87,1.043340687423861e-87
2,218,5.0220289341509827e-85,5.0324623410252215e-85
3,219,1.745567899347035e-82,1.75060036168806e-82
4,220,4.8234394632374706e-80,4.840945466854351e-80
5,221,1.1144754591891193e-77,1.1193164046559736e-77
6,222,2.2196134056581896e-75,2.2308065697047494e-75
7,223,3.887194904625535e-73,3.909502970322583e-73
8,224,6.0695011184038526e-71,6.108596148107079e-71
9,225,8.533963826764211e-69,8.595049788245282e-69
10,226,1.0884754059060119e-66,1.0970704556942571e-66
11,227,1.266318272081752e-64,1.2772889766386946e-64
12,228,1.34934035799223e-62,1.3621132477586169e-62
13,229,1.3210193386674632e-60,1.3346404711450493e-60
14,230,1.1910230074831756e-58,1.204369412194626e-58
15,231,9.906145460369259e-57,1.0026582401588721e-56
16,232,7.610412777308218e-55,7.710678601324106e-55
17,233,5.405285158668113e-53,5.482391944681354e-53
18,234,3.551444110840856e-51,3.606268030287669e-51
19,235,2.159478861794987e-49,2.1955415420978636e-49
20,236,1.2155410469845872e-47,1.237496462405566e-47
21,237,6.3349445594423286e-46,6.4586942056828855e-46
22,238,3.0571402612579655e-44,3.1217272033147945e-44
23,239,1.3662033455917441e-42,1.397420617624892e-42
24,240,5.654042809094428e-41,5.793784870856917e-41
25,241,2.166984637636167e-39,2.2249224863447364e-39
26,242,7.69149255137814e-38,7.913984800012614e-38
27,243,2.5282857850516957e-36,2.607425633051822e-36
28,244,7.696687419700462e-35,7.957429983005644e-35
29,245,2.1699233479456616e-33,2.249497647775718e-33
30,246,5.665629229519947e-32,5.890578994297518e-32
31,247,1.3699833958982317e-30,1.4288891858412069e-30
32,248,3.067933605244008e-29,3.2108225238281284e-29
33,249,6.3626814590830515e-28,6.683763711465865e-28
34,250,1.2220755217019283e-26,1.2889131588165869e-26
35,251,2.1738002127156712e-25,2.30269152859733e-25
36,252,3.5810058276011796e-24,3.811274980460912e-24
37,253,5.463291632783289e-23,5.84441913082938e-23
38,254,7.7191215692582635e-22,8.303563482341202e-22
39,255,1.010056740559372e-20,1.0930923753827841e-20
40,256,1.224019683673302e-19,1.3333289212115805e-19
41,257,1.3737137553403742e-18,1.5070466474615323e-18
42,258,1.4278084795027156e-17,1.5785131442488687e-17
43,259,1.3743913810613669e-16,1.5322426954862537e-16
44,260,1.2252335173300464e-15,1.3784577868786718e-15
45,261,1.0115724055790427e-14,1.14941818426691e-14
46,262,7.734763613971554e-14,8.884181798238464e-14
47,263,5.477372237103484e-13,6.365790416927331e-13
48,264,3.592336159572918e-12,4.228915201265651e-12
49,265,2.182062543514925e-11,2.6049540636414904e-11
50,266,1.2275839650800675e-10,1.4880793714442164e-10
51,267,6.396470749345041e-10,7.884550120789257e-10
52,268,3.0870990909203246e-09,3.875554102999251e-09
53,269,1.380077232616674e-08,1.767632642916599e-08
54,270,5.715166571142806e-08,7.482799214059405e-08
55,271,2.1926460700268653e-07,2.9409259914328056e-07
56,272,7.794344672345128e-07,1.0735270663777933e-06
57,273,2.5676820793480936e-06,3.641209145725887e-06
58,274,7.840842330929253e-06,1.148205147665514e-05
59,275,2.2202130038383726e-05,3.3684181515038865e-05
60,276,5.832358120763741e-05,9.200776272267627e-05
61,277,0.00014223132176779604,0.0002342390844904723
62,278,0.00032228103315734,0.0005565201176478123
63,279,0.000679337758996194,0.0012358578766440064
64,280,0.001334280909104723,0.0025701387857487296
65,281,0.002447024716231073,0.005017163501979803
66,282,0.004201849392748969,0.009219012894728772
67,283,0.006778390680162024,0.015997403574890795
68,284,0.010314760674221985,0.026312164249112778
69,285,0.014874298788868735,0.04118646303798151
70,286,0.020425541946675556,0.06161200498465707
71,287,0.026836464101151255,0.08844846908580832
72,288,0.033876207974350446,0.12232467706015876
73,289,0.04121885682668616,0.16354353388684492
74,290,0.048453992601630795,0.21199752648847572
75,291,0.05511639957478519,0.2671139260632609
76,292,0.06074061537834443,0.3278545414416053
77,293,0.06492773931280776,0.39278228075441307
78,294,0.0673992616028234,0.46018154235723646
79,295,0.06801987761242055,0.528201419969657
80,296,0.06679248898723864,0.5949939089568956
81,297,0.06384297982925294,0.6588368887861485
82,298,0.0594068151176213,0.7182437039037699
83,299,0.053813118747938135,0.772056822651708
84,300,0.04745462045884526,0.8195114431105534
85,301,0.040741566358805596,0.8602530094693589
86,302,0.034052602495680886,0.8943056119650398
87,303,0.027699500351556196,0.922005112316596
88,304,0.02191263580688144,0.9439177481234774
89,305,0.016841692325472078,0.9607594404489495
90,306,0.012562257563865913,0.9733216980128153
91,307,0.009083873042405516,0.9824055710552209
92,308,0.006360742002308991,0.9887663130575298
93,309,0.004306885735903697,0.9930731987934335
94,310,0.002814235372086219,0.9958874341655197
95,311,0.0017695754947306085,0.9976570096602503
96,312,0.0010668793868489055,0.9987238890470992
97,313,0.0006141672618628217,0.999338056308962
98,314,0.00033611698558641307,0.9996741732945484
99,315,0.0001741436788602261,0.9998483169734087
100,316,8.509497200761502e-05,0.9999334119454163
101,317,3.909177181859746e-05,0.9999725037172349
102,318,1.683874564874023e-05,0.9999893424628836
103,319,6.786826026873965e-06,0.9999961292889105
104,320,2.555313495374405e-06,0.9999986846024058
105,321,8.976163600518286e-07,0.9999995822187658
106,322,2.938871986066681e-07,0.9999998761059644
107,323,8.961565295054797e-08,0.9999999657216173
108,324,2.543559752064246e-08,0.9999999911572148
109,325,6.716598329360112e-09,0.9999999978738131
110,326,1.6494511937000705e-09,0.9999999995232643
