,0,1,2
0,216,1.9713216586496866e-63,1.9713216586496866e-63
1,217,1.857791174970715e-59,1.85798830713658e-59
2,218,7.890997560576641e-56,7.892855548883778e-56
3,219,1.996743597402199e-52,1.997532882957087e-52
4,220,3.3532197970305962e-49,3.3552173299135534e-49
5,221,3.9429873828799935e-46,3.946342600209907e-46
6,222,3.3413987108666043e-43,3.345345053466814e-43
7,223,2.0723580556267456e-40,2.0757034006802124e-40
8,224,9.479394057188492e-38,9.500151091195295e-38
9,225,3.209212534979183e-35,3.218712686070378e-35
10,226,8.053629442949402e-33,8.085816569810105e-33
11,227,1.4991018939541912e-30,1.5071877105240013e-30
12,228,2.0700662078638196e-28,2.0851380849690594e-28
13,229,2.1206886896956862e-26,2.1415400705453768e-26
14,230,1.6121580638475241e-24,1.6335734645529778e-24
15,231,9.09744511669384e-23,9.260802463149138e-23
16,232,3.812372501393791e-21,3.904980526025282e-21
17,233,1.1873860004348786e-19,1.2264358056951314e-19
18,234,2.7532854836466784e-18,2.8759290642161916e-18
19,235,4.767713440848265e-17,5.0553063472698844e-17
20,236,6.199318761338721e-16,6.70484939606571e-16
21,237,6.113242265838611e-15,6.783727205445182e-15
22,238,4.652954923960007e-14,5.331327644504525e-14
23,239,2.8130602582878455e-13,3.346193022738298e-13
24,240,1.407904540091876e-12,1.7425238423657057e-12
25,241,6.122919293741538e-12,7.865443136107244e-12
26,242,2.4121492654636765e-11,3.198693579074401e-11
27,243,8.815591834772436e-11,1.2014285413846837e-10
28,244,3.016745466141232e-10,4.2181740075259156e-10
29,245,9.71028146149135e-10,1.3928455469017266e-09
30,246,2.955121306565406e-09,4.347966853467133e-09
31,247,8.554158194749447e-09,1.290212504821658e-08
32,248,2.3666384526054432e-08,3.6568509574271014e-08
33,249,6.274484484237972e-08,9.931335441665074e-08
34,250,1.59640441210479e-07,2.589537956271297e-07
35,251,3.9038909673951105e-07,6.493428923666408e-07
36,252,9.19272814507808e-07,1.5686157068744488e-06
37,253,2.087759927093354e-06,3.656375633967803e-06
38,254,4.577382372094462e-06,8.233758006062266e-06
39,255,9.693088688714369e-06,1.7926846694776635e-05
40,256,1.9834955621175863e-05,3.77618023159525e-05
41,257,3.9249003288163134e-05,7.701080560411564e-05
42,258,7.515511663364932e-05,0.00015216592223776495
43,259,0.00013932187714576051,0.00029148779938352546
44,260,0.0002500988733782862,0.0005415866727618117
45,261,0.0004348570367527232,0.0009764437095145348
46,262,0.0007326987323635401,0.0017091424418780748
47,263,0.0011970630330125022,0.0029062054748905768
48,264,0.0018974689333612193,0.004803674408251796
49,265,0.0029193963165933287,0.007723070724845125
50,266,0.004361478331238919,0.012084549056084044
51,267,0.006329518506719743,0.018414067562803785
52,268,0.008926775156922175,0.02734084271972596
53,269,0.012239839243668246,0.039580681963394204
54,270,0.01632061047012688,0.055901292433521085
55,271,0.02116713984416538,0.07706843227768646
56,272,0.026707146229677774,0.10377557850736424
57,273,0.03278707759669376,0.136562656104058
58,274,0.039168868905939916,0.1757315250099979
59,275,0.045537304785051004,0.2212688297950489
60,276,0.051520915428923474,0.27278974522397237
61,277,0.05672625769091115,0.32951600291488353
62,278,0.060780861157559235,0.3902968640724428
63,279,0.06337767888379342,0.4536745429562362
64,280,0.06431423168004978,0.517988774636286
65,281,0.06352057425245981,0.5815093488887458
66,282,0.06107078862619364,0.6425801375149395
67,283,0.05717440419677021,0.6997545417117097
68,284,0.05214814188049516,0.7519026835922049
69,285,0.04637324512409054,0.7982759287162955
70,286,0.040246732051248735,0.8385226607675442
71,287,0.03413527911762998,0.8726579398851741
72,288,0.028339104379292646,0.9009970442644668
73,289,0.023070951841133436,0.9240679961056002
74,290,0.018452011066292684,0.9425200071718929
75,291,0.014522584960445806,0.9570425921323387
76,292,0.011262000582582933,0.9683045927149216
77,293,0.00861120300823673,0.9769157957231583
78,294,0.006492765493484892,0.9834085612166432
79,295,0.004825457094505822,0.988234018311149
80,296,0.0035327935840764007,0.9917668118952254
81,297,0.0025466039135201507,0.9943134158087455
82,298,0.0018074776857945059,0.99612089349454
83,299,0.0012639957110875872,0.9973848892056276
84,300,0.0008720075635998549,0.9982568967692275
85,301,0.0005943342528241965,0.9988512310220516
86,302,0.00040065684836917975,0.9992518878704209
87,303,0.0002672197143664892,0.9995191075847873
88,304,0.00017616932772219576,0.9996952769125096
89,305,0.00011458188804390426,0.9998098588005535
90,306,7.33544501611873e-05,0.9998832132507147
91,307,4.614955815517186e-05,0.9999293628088699
92,308,2.853510428852511e-05,0.9999578979131585
93,309,1.7377368734928763e-05,0.9999752752818934
94,310,1.0458468602759878e-05,0.9999857337504963
95,311,6.239244397309705e-06,0.9999919729948936
96,312,3.6915440934853337e-06,0.9999956645389871
97,313,2.159247370757646e-06,0.9999978237863579
98,314,1.2401921242525444e-06,0.9999990639784822
99,315,6.93645046069073e-07,0.9999997576235282
100,316,3.7533479136591027e-07,1.0000001329583197
101,317,1.964778365079066e-07,1.0000003294361561
102,318,1.0053878724020182e-07,1.0000004299749434
103,319,5.125569214622712e-08,1.0000004812306356
104,320,2.640512934930118e-08,1.000000507635765
105,321,1.361849230736007e-08,1.0000005212542573
106,322,6.7866264045244925e-09,1.0000005280408837
107,323,3.1236549327815262e-09,1.0000005311645386
108,324,1.2768866948894864e-09,1.0000005324414252
109,325,4.504238238589226e-10,1.000000532891849
110,326,1.343206896034823e-10,1.0000005330261699
111,327,3.33415213774802e-11,1.0000005330595114
112,328,6.801606380793121e-12,1.000000533066313
113,329,1.1274211626403512e-12,1.0000005330674404
