Date,Tournament Name,POS,1,2,3,4,5,"Total
Score",To PAR,FedExCup Rank,FedExCup Points
8/19/12,Wyndham Championship,CUT,70,71,--,--,--,141,1,67,--
8/26/12,The Barclays,CUT,77,74,--,--,--,151,9,67,--
09/03/12,Deutsche Bank Championship,T26,67,67,69,76,--,279,-5,67,205
09/09/12,BMW Championship,T54,75,72,69,71,--,287,-1,67,83
10/07/12,Justin Timberlake Shriners Hospitals for Children Open,CUT,70,71,--,--,--,141,-1,--,--
01/09/11,Hyundai Tournament of Champions,T25,68,75,67,75,--,285,-7,24,45
1/23/11,Bob Hope Classic,CUT,68,72,73,69,--,282,-6,66,--
1/30/11,Farmers Insurance Open,CUT,76,74,--,--,--,150,6,91,--
02/06/11,Waste Management Phoenix Open,T29,65,71,68,70,--,274,-10,64,39
2/13/11,AT&T Pebble Beach National Pro-Am,CUT,73,77,75,--,--,225,11,79,--
2/20/11,Northern Trust Open,T55,71,74,68,73,--,286,2,78,13
2/27/11,World Golf Championships-Accenture Match Play Championship,T33,--,--,--,--,--,--,--,69,23
3/13/11,World Golf Championships-Cadillac Championship,T24,67,75,73,69,--,284,-4,69,46
3/20/11,Transitions Championship,T37,68,71,70,71,--,280,-4,67,31
04/03/11,Shell Houston Open,T24,72,68,72,69,--,281,-7,63,45
4/10/11,Masters Tournament,T27,74,69,72,72,--,287,-1,62,41
4/17/11,Valero Texas Open,T2,68,73,72,68,--,281,-7,25,245
05/01/11,Zurich Classic of New Orleans,T40,69,74,69,72,--,284,-4,31,29
05/08/11,Wells Fargo Championship,CUT,72,74,--,--,--,146,2,33,--
5/15/11,THE PLAYERS Championship,T26,72,71,68,71,--,282,-6,33,42
5/29/11,HP Byron Nelson Championship,CUT,74,74,--,--,--,148,8,35,--
06/05/11,the Memorial Tournament presented by Nationwide Insurance,T42,69,74,75,69,--,287,-1,36,28
6/19/11,U.S. Open,T45,71,74,75,69,--,289,5,38,24
6/26/11,Travelers Championship,T43,67,67,68,70,--,272,-8,38,24
07/03/11,AT&T National,T25,71,69,70,68,--,278,-2,37,44
7/17/11,The Open Championship,CUT,72,75,--,--,--,147,7,42,--
08/07/11,World Golf Championships-Bridgestone Invitational,T37,68,69,70,74,--,281,1,45,31
8/14/11,PGA Championship,CUT,75,73,--,--,--,148,8,49,--
8/28/11,The Barclays,T10,66,66,68,--,--,200,-13,49,350
09/05/11,Deutsche Bank Championship,T31,70,73,65,71,--,279,-5,49,188
9/18/11,BMW Championship,T53,75,69,73,73,--,290,6,49,85
10/02/11,Justin Timberlake Shriners Hospitals for Children Open,T40,71,66,70,66,--,273,-11,--,--
10/30/11,CIMB Asia Pacific Classic Malaysia *,T42,69,73,75,69,--,286,2,--,--
